"","lon","lat","ubc_mat","ubc_map","ubc_cmd","elevuse_m","ci_rng"
"133",-82.47213,33.92585,16.4,1225,365,152,4.20785714285714
"134",-83.82954,33.03577,17.4,1217,409,152,3.1461875
"135",-83.35771,33.13995,17.3,1196,394,152,7.8907
"136",-83.82461,33.28784,17.2,1243,370,152,6.02261111111111
"137",-83.19,33.36637,17.1,1221,367,152,3.5723
"138",-83.21804,33.57701,16.6,1245,341,213,8.828
"139",-82.9974,33.8343,16.4,1272,330,152,3.096875
"140",-83.73232,33.78238,15.9,1352,248,274,8.80457142857142
"141",-83.4618,33.97834,16.1,1290,298,213,7.32208333333333
"142",-84.96257,33.04223,16.8,1368,327,213,7.50285714285714
"143",-84.05487,33.50553,16.5,1293,320,213,4.4635
"144",-85.03054,33.71359,15.5,1377,275,335,2.2
"145",-84.76638,33.79247,15.4,1387,247,335,6.88333333333333
"146",-84.15007,33.899,15.4,1381,227,274,7.73658333333333
"147",-85.46369,33.22021,15.9,1418,305,274,6.142
"148",-85.35422,33.46575,15.7,1398,297,274,8.17614285714285
"149",-85.26824,33.63931,15.3,1400,272,335,5.8045
"150",-121.35552,42.98552,4.6,929,390,1995,0
"151",-85.24015,33.89626,15.5,1376,289,274,3.41738888888889
"152",-86.01724,33.11419,16,1447,277,274,4.1165
"153",-86.92234,33.61291,16.2,1427,285,152,5.51627777777778
"154",-86.33274,33.72573,15.6,1432,239,274,7.32266666666666
"155",-86.8208,33.89966,15.9,1459,259,152,7.3574375
"156",-86.2478,33.96632,15.3,1432,237,274,6.42342857142857
"157",-87.52427,33.29675,16.7,1402,337,30,5.09778571428571
"158",-87.28452,33.31632,16.3,1423,285,213,2.9713
"159",-87.90516,33.86315,15.7,1477,289,152,2.136
"160",-87.32653,33.97526,15.5,1459,268,152,4.94625
"161",-88.13661,33.15582,16.9,1392,343,91,5.8433125
"162",-88.06628,33.38464,16.6,1451,322,91,4.48607142857143
"163",-105.41868,33.21566,10.3,509,748,2103,1.82127777777778
"164",-105.69842,33.11887,8.3,702,415,2469,2.142875
"165",-105.70274,33.25419,9,653,513,2286,0.879111111111111
"166",-105.69737,33.75872,10.6,437,803,2042,4.01183333333333
"167",-107.42399,33.59733,8.2,526,525,2865,1.25792857142857
"168",-107.69758,33.72309,9.4,370,871,2193,2.52609090909091
"169",-107.43196,33.86666,9.3,457,637,2560,1.0369375
"170",-108.03266,33.02762,11,546,700,2132,2.10607142857143
"171",-108.64703,33.05536,13.5,397,1101,1523,1.0125
"172",-108.47624,33.41804,8.7,463,724,2377,1.23821428571429
"173",-108.03352,33.54225,8.6,425,794,2256,0.894
"174",-108.57789,33.60011,9.2,505,769,2164,1.09525
"175",-108.9999,33.6934,7.9,545,552,2499,0.611375
"176",-108.4649,33.91423,8.6,367,894,2134,0.72815
"177",-108.94067,33.92378,7.3,512,641,2438,2.70341666666667
"178",-109.7679,33.34278,11.2,516,770,1854,0.212166666666666
"179",-109.36553,33.4986,9.7,568,649,2142,0.645714285714286
"180",-109.06177,33.56193,9.1,580,576,2319,1.3293125
"181",-109.22096,33.56057,10.5,564,724,1975,0.125
"182",-109.59837,33.56794,9.4,587,658,2092,0.6025
"183",-109.76177,33.56703,10.5,506,775,1931,3.67233333333333
"184",-109.48929,33.69802,7.6,648,585,2291,4.8341
"185",-109.75324,33.83977,8.1,683,584,2158,2.22109090909091
"186",-109.83919,34.00322,8.2,736,509,2249,1.66275
"187",-109.97004,33.97498,10.2,577,669,2024,1.1646111111111
"188",-110.03065,33.48406,11,551,721,1955,2.13557142857143
"189",-110.78187,33.48462,16.2,499,947,1207,3.935
"190",-110.13865,33.61859,11.5,516,820,1760,3.60833333333333
"191",-110.24471,33.62295,10.5,606,761,1768,3.12871428571429
"192",-110.66991,33.93442,13.4,513,879,1461,4.089
"193",-110.24844,33.8492,13.2,484,936,1498,0.942399999999999
"194",-110.51542,33.8445,13.1,495,911,1554,2.60566666666667
"195",-110.30109,33.98091,12.6,491,931,1543,0.293666666666667
"196",-111.16709,33.89249,15.4,532,949,1319,3.1025
"197",-111.0026,33.97883,12.3,647,728,1720,1.83995
"198",-116.66527,33.72097,12.7,595,852,1646,3.46630769230769
"199",-76.75329,34.81069,16.7,1358,95,6,2.51772222222222
"200",-77.64904,34.74666,16.9,1360,151,30,7.7875
"201",-77.94885,34.71372,16.5,1360,141,43,4.31807142857143
"202",-76.43484,34.73442,16.8,1333,77,30,3.045
"203",-78.06771,34.49129,16.6,1339,159,30,4.255
"204",-78.82104,34.28675,16.7,1227,244,30,5.286
"205",-79.11076,34.17273,16.9,1231,253,30,3.47777777777778
"206",-79.42295,34.5471,16.7,1194,279,30,4.795
"207",-79.92486,34.70989,16.5,1215,268,30,5.7755625
"208",-79.78736,34.93268,16.3,1233,271,91,6.6525
"209",-80.72072,34.1683,16.7,1184,319,91,2.774
"210",-80.00106,34.48413,16.6,1203,289,30,5.34192857142857
"211",-80.30672,34.45379,16.8,1188,319,4,6.31957142857143
"212",-81.01291,34.78489,15.9,1207,314,152,3.35185
"213",-81.78748,34.23962,16.4,1216,343,152,8.868
"214",-81.47511,34.27578,16.6,1228,338,122,5.12935
"215",-81.5595,34.72443,15.9,1223,346,152,6.682
"216",-82.99806,34.03693,16.2,1277,323,152,6.39107142857143
"217",-82.79051,34.29261,16.1,1288,302,213,7.59785714285714
"218",-82.20255,34.63185,15.8,1266,295,213,6.62138888888889
"219",-82.68055,34.75808,15.7,1395,221,274,6.213875
"220",-82.88795,34.95093,15.2,1612,88,366,5.0564375
"221",-83.94088,34.36183,14.8,1469,183,396,8.71
"222",-83.06498,34.48097,16,1350,270,213,6.924
"223",-83.67739,34.42532,15.3,1423,258,61,4.74966666666667
"224",-83.89738,34.59953,14.1,1650,105,457,5.5825
"225",-83.50181,34.88215,12.9,1832,47,671,5.39892857142857
"226",-83.75539,34.82093,12,1802,13,884,5.87492857142857
"227",-84.06579,34.15328,15,1419,219,335,4.73911111111111
"228",-84.41235,34.46833,15.3,1333,308,152,6.473125
"229",-84.67966,34.65797,14.7,1536,173,427,5.71749999999999
"230",-84.02786,34.73789,12.2,1912,23,823,5.43307692307692
"231",-85.32396,34.09314,15.6,1368,295,244,7.84928571428571
"232",-85.68111,34.07707,15.8,1432,279,213,4.33438888888889
"233",-85.07105,34.11397,15.5,1312,322,213,4.412
"234",-85.14899,34.55389,15.1,1396,275,244,6.53218181818182
"235",-85.51738,34.59608,14.1,1602,94,457,6.05433333333333
"236",-85.92275,34.89628,14.8,1479,215,274,3.64094444444444
"237",-86.65899,34.32542,15.2,1457,209,335,5.96111111111111
"238",-87.53375,34.1535,15.4,1480,234,213,5.19777777777777
"239",-87.73316,34.33284,15.2,1490,216,274,6.21818181818182
"240",-88.07137,34.92776,15.1,1444,249,274,6.77144444444444
"241",-106.19594,34.02352,11.4,397,892,1981,0.8052
"242",-106.31155,34.78519,9.3,531,654,2164,3.246
"243",-107.93239,34.12862,9,392,768,2438,1.0705
"244",-107.88796,34.3944,8.7,347,857,2225,2.15871428571429
"245",-107.89056,34.62391,8.2,368,774,2431,1.55038461538462
"246",-108.66948,34.05245,8,456,671,2530,2.05822727272727
"247",-108.74348,34.21615,8.4,319,882,2254,2.99
"248",-108.66016,34.27387,8.5,323,874,2256,0.1821
"249",-108.3731,34.90055,8.3,380,803,2256,2.2086875
"250",-108.70218,34.90498,8.6,372,812,2225,1.35205
"251",-109.69997,34.06679,6.5,877,383,2496,3.83899999999993
"252",-109.76053,34.19348,7.6,801,476,2371,0.138416666666667
"253",-109.70825,33.57046,10.2,521,751,1964,3.1425
"254",-110.89544,34.25046,10.6,865,532,2017,2.20042857142857
"255",-110.23391,34.34042,10,430,821,1946,0.5865
"256",-110.50682,34.38806,9.4,468,747,2024,1.02642857142857
"257",-110.99995,34.47861,8.3,672,553,2238,0.262
"258",-110.55998,34.61203,10.7,339,933,1823,2.6804
"259",-110.45304,34.70004,10.8,340,927,1831,0.0825000000000002
"260",-111.00658,34.25782,11.7,749,658,1729,0.2802
"261",-111.26712,34.38322,11.8,735,719,1626,0.618111111111111
"262",-111.87017,34.29205,13.6,532,845,1528,5.6
"263",-111.49393,34.47886,10.2,710,613,2016,0.820571428571428
"264",-111.21905,34.61522,8.5,531,658,2069,0.743416666666667
"265",-111.54721,34.65919,10.1,581,703,1913,2.914
"266",-111.38445,34.74831,7.4,667,568,2264,0.85711111111111
"267",-111.49589,34.74948,8.4,643,635,2094,0.6614375
"268",-111.82045,34.79514,14.7,449,954,1379,3.478
"269",-111.21762,34.84281,8.8,518,655,2100,0.748333333333333
"270",-111.75749,34.88817,13.9,426,995,1353,2.16175
"271",-111.48973,34.97309,7.3,679,569,2289,0.912
"272",-112.52277,34.51573,11,580,660,1881,4.3601
"273",-113.07811,34.63667,15.3,451,965,1369,5.415
"274",-113.0828,34.77752,13,540,809,1647,6.25
"275",-116.9403,34.07222,8.5,768,570,2408,6.2775
"276",-116.95172,34.32382,8.4,559,721,2303,8.37
"277",-119.82196,34.53932,16.3,585,1042,305,2.664
"278",-119.05129,34.7104,9.8,595,917,1740,5.2387
"279",-119.12062,34.83217,8,475,695,2286,4.39
"280",-119.3232,34.82769,13,308,1160,1250,4.24811111111111
"281",-119.64341,34.80356,12.8,353,1059,1250,3.66479166666667
"282",-122.90571,43.04614,10.9,1245,501,739,2.53502631578947
"283",-120.32355,34.5271,15,458,791,244,2.28102941176471
"284",-76.85328,35.23331,16.6,1299,113,30,6.302
"285",-76.58038,35.67695,16.1,1289,134,30,6.30333333333333
"286",-76.88592,35.67378,15.7,1260,152,30,2.02866666666667
"287",-77.12419,35.22021,16.8,1303,135,6,4.03904166666666
"288",-77.31594,35.39945,16.2,1267,176,30,4.11295454545454
"289",-77.80061,35.60055,16.1,1219,245,30,7.0975625
"290",-78.96888,35.4271,15.5,1182,264,91,7.78
"291",-78.39177,35.51817,15.7,1196,249,91,9.455
"292",-78.48747,35.91632,15.2,1166,263,122,4.15435
"293",-79.176,35.04355,15.9,1201,272,152,4.0835
"294",-79.27136,35.42189,15.5,1204,250,122,4.9015
"295",-79.6022,35.41079,15.6,1204,270,152,6.344
"296",-79.40191,35.84377,14.9,1162,274,152,5.486
"297",-79.98225,35.78295,14.9,1161,299,213,4.09554545454545
"298",-80.08039,35.54513,15.2,1195,287,213,11.735
"299",-80.8973,35.67339,14.7,1190,277,244,4.87309090909091
"300",-81.4342,35.19062,15.1,1267,267,213,13.4389166666667
"301",-81.44322,35.60513,14.4,1279,197,335,4.25378125
"302",-81.76123,35.54142,13.9,1382,153,457,5.03261538461538
"303",-82.2864,35.03971,14.8,1662,27,549,6.616
"304",-82.57486,35.00619,15.3,1497,122,335,4.119
"305",-82.9669,35.38378,9.5,1731,2,1676,6.09457692307692
"306",-82.8657,35.60332,10.6,1080,248,945,4.40825
"307",-82.73479,35.82383,12.5,1046,268,762,7.547
"308",-82.20241,35.92616,11.4,1273,167,762,4.56304545454545
"309",-82.47209,35.86513,11.8,1046,312,732,5.56430769230769
"310",-83.86811,35.23693,11.5,1858,29,975,4.27045833333333
"311",-83.55783,35.26119,11.2,1793,28,1128,7.21484615384615
"312",-83.06773,35.80726,11.5,1295,80,914,7.72688461538461
"313",-84.15417,35.19817,13,1676,88,640,4.72005555555556
"314",-84.46042,35.13018,13.7,1573,136,457,5.41228571428571
"315",-84.8484,35.5166,14.3,1426,215,213,5.837625
"316",-84.657,35.98363,13,1471,127,396,3.952875
"317",-85.42709,35.43506,13.3,1559,84,549,4.80575
"318",-105.54658,35.24435,9.6,400,777,2103,0.998
"319",-105.44482,35.60007,8.6,453,658,2195,3.0230625
"320",-105.65512,35.73225,5.7,616,369,2591,0.578222222222222
"321",-106.13327,35.26553,10.2,442,714,2083,3.236
"322",-106.81914,35.68276,8.7,491,580,2396,1.19108333333333
"323",-107.80056,35.34385,9.5,263,915,2112,3.132
"324",-107.76274,35.97598,9.7,235,959,2010,3.856
"325",-108.91562,35.31196,9.4,335,847,2134,1.61628571428571
"326",-108.74398,35.40801,9,346,808,2195,0.784
"327",-108.8513,35.40666,9.4,322,860,2103,2.53258333333333
"328",-108.07087,35.61673,9.3,283,855,2164,2.05025
"329",-108.56942,35.53397,9.6,304,883,2073,2.65571428571429
"330",-108.62994,35.66916,8.9,329,818,2182,2.43166666666667
"331",-108.84803,35.67779,9.5,281,875,2103,2.26
"332",-108.84761,35.76465,10,246,932,2001,0.270749999999999
"333",-108.83627,35.90497,7,493,567,2652,2.72249999999999
"334",-109.12776,35.27896,10.4,309,965,1857,1.195
"335",-109.40893,35.41412,9.9,314,877,2077,3.07683333333333
"336",-109.22814,35.68647,7.8,350,756,2323,3.118
"337",-109.33735,35.68871,8.7,320,813,2198,2.58283333333333
"338",-109.11937,35.77235,8.6,324,824,2221,0.985
"339",-109.44937,35.81663,9.8,288,863,2087,3.83
"340",-109.7075,33.66115,8.2,693,535,2242,0.88775
"341",-109.89642,35.92593,9.8,283,822,2210,2.822
"342",-110.11847,35.83164,10.7,267,965,2056,0.788
"343",-111.49656,35.10901,8.1,548,647,2120,1.30508333333333
"344",-111.76577,35.10507,7.7,640,619,2205,1.5309
"345",-111.48373,35.24949,9.5,447,786,1989,4.326
"346",-111.71918,35.37401,5.2,735,460,2587,5.61
"347",-111.99111,35.46681,7.9,572,610,2302,2.2055
"348",-111.84137,35.78263,9.1,346,849,2047,1.987875
"349",-111.8895,35.695,9.3,344,844,2098,3.126
"350",-112.00004,35.96539,8.7,425,706,2254,2.18
"351",-112.09767,35.10674,8.9,634,681,2118,0.735125
"352",-112.26468,35.10466,10,570,715,2028,2.27078571428571
"353",-112.81544,35.14139,12.3,321,1057,1550,3.9075
"354",-112.54282,35.23079,12.7,332,1059,1543,3.53041666666667
"355",-112.27079,35.37753,10.2,431,823,1883,3.9075
"356",-112.53578,35.51257,11.1,353,975,1717,3.816
"357",-112.82974,35.49708,10.6,467,833,1830,3.1025
"358",-113.46619,34.99397,15,306,1113,1207,5.71
"359",-113.69192,35.1709,15.5,262,1159,1127,2.0775
"360",-113.03021,35.2301,11.6,399,934,1701,4.5785
"361",-113.37656,35.49303,12.6,326,990,1592,3.5775
"362",-113.03467,35.74009,11.5,392,878,1816,3.6869375
"363",-113.35967,35.17428,12.2,405,936,1596,5.58
"364",-113.09595,35.90143,10.8,402,736,2068,0.806666666666667
"365",-118.54447,35.23703,14.8,273,1052,823,3.61166666666667
"366",-118.30412,35.37289,12.2,282,829,1615,4.334
"367",-118.55332,35.48292,12.3,364,845,1438,5.07666666666667
"368",-118.66287,35.60238,12.4,629,804,1311,3.20525
"369",-118.83277,35.58171,16.2,329,1036,701,4.085
"370",-118.06073,35.74025,14.6,299,1008,1356,5.66537499999997
"371",-118.40548,35.71379,15.7,311,1075,1006,5.3243
"372",-118.55125,35.70831,10,719,681,1890,5.23125
"373",-118.58561,35.97389,9.3,806,676,1885,4.26714285714286
"374",-120.396,35.25873,15.6,671,894,457,3.01727272727273
"375",-120.13806,35.38258,15,243,1190,549,5.8349375
"376",-120.95383,35.6928,14.7,478,1116,396,1.75264705882353
"377",-120.97979,35.93508,15.4,497,1071,579,3.56343333333333
"378",-76.34154,36.1538,15.8,1266,127,30,2.964
"379",-76.89774,36.75627,14.7,1193,213,30,2.83533333333333
"380",-76.60022,36.76669,14.8,1210,154,30,4.165
"381",-77.25087,36.07003,15.5,1213,219,49,2.65575
"382",-77.87923,36.01565,15.5,1160,279,30,6.11794444444444
"383",-77.42163,36.2458,15.3,1167,267,30,6.29855
"384",-77.02914,36.51143,14.7,1210,209,30,3.85996666666666
"385",-77.70775,36.88457,14.2,1122,287,91,5.7509375
"386",-78.54646,36.34924,14.7,1140,274,152,6.942
"387",-78.43823,36.58353,14.3,1094,305,91,6.23
"388",-78.31243,36.82726,14.1,1102,311,152,7.9969
"389",-78.92414,36.76725,14.1,1113,297,152,7.475
"390",-79.79807,36.23272,14.5,1105,285,213,8.59225
"391",-79.53773,36.69688,13.8,1119,284,213,5.9725
"392",-80.97746,36.1302,13.5,1261,185,396,7.345
"393",-80.28971,36.42648,13.4,1200,209,396,11.875
"394",-80.15201,36.62635,13.4,1215,191,335,7.23671428571428
"395",-80.74682,36.54503,12.8,1201,212,457,6.48689999999999
"396",-81.27232,36.06091,13.5,1313,156,396,5.09756666666667
"397",-81.53308,36.01739,13.3,1283,163,457,5.98025
"398",-81.27199,36.69597,9.9,1153,146,945,6.99983333333333
"399",-81.44273,36.88894,10.7,1143,171,823,8.7165
"400",-82.95977,36.68515,12.2,1369,138,579,4.1225
"401",-82.04724,36.80281,11.4,1247,152,762,5.7744375
"402",-83.84518,36.53321,11.7,1367,164,549,7.60333333333333
"403",-104.37478,36.65188,9,435,656,2139,2.69666666666667
"404",-105.60148,36.23109,5.8,558,474,2591,2.15733333333333
"405",-105.94435,36.28137,9.4,317,841,2012,3.2084
"406",-105.13557,36.35773,4.1,663,247,2986,1.73569230769231
"407",-105.39069,36.68805,3.8,563,384,2865,2.13676923076923
"408",-105.55716,36.72724,6.7,357,708,2377,1.78172222222222
"409",-106.7395,36.72086,6.5,432,665,2256,4.185
"410",-106.90588,36.6768,6.2,459,617,2377,2.18013333333333
"411",-106.40463,36.81377,1.7,975,212,3274,4.41833333333333
"412",-107.0204,36.85506,6.7,496,641,2225,2.40585714285714
"413",-107.23242,36.30552,8.3,336,812,2107,2.7535
"414",-107.17841,36.5796,7.6,358,779,2134,2.8457
"415",-107.1254,36.80298,6.9,453,682,2195,3.4395
"416",-107.46608,36.84642,8.9,315,842,1951,4.49728571428571
"417",-107.69377,36.83942,9.8,326,853,1890,2.33783333333333
"418",-109.76043,33.9314,6.1,904,341,2540,6.2775
"419",-110.05892,35.78164,10.8,268,990,1942,3.224
"420",-110.16828,36.18464,9.8,275,829,2242,3.9725
"421",-110.10322,36.54851,11.5,195,987,1774,3.1025
"422",-110.43876,36.59159,10.1,292,822,2168,3.5825
"423",-110.72064,36.95466,10.9,255,906,1905,3.9075
"424",-112.25829,36.47425,7.6,588,566,2505,5.022
"425",-112.06504,36.5965,10.2,458,658,2111,3.07769999999999
"426",-112.06479,36.86678,11.6,309,849,1836,0.925
"427",-113.28398,36.34555,12.2,296,955,1689,3.83
"428",-115.67108,36.18374,10,404,731,2012,0.94
"429",-115.15657,36.71548,8,354,659,2406,1.245
"430",-118.32699,36.10557,8,501,767,1951,4.54592857142857
"431",-118.68332,36.08285,11.5,865,723,1554,4.51525
"432",-118.59438,36.20268,6.5,1067,456,2530,0
"433",-118.60878,36.45195,5.1,885,546,2311,3.58714285714286
"434",-118.88493,36.56402,15.1,748,835,823,3.59733333333333
"435",-118.72594,36.79301,8.3,895,595,1768,4.28235
"436",-118.90793,36.80396,9.2,906,587,1798,3.595
"437",-119.16221,36.67409,16.5,549,1008,420,4.26166666666667
"438",-119.18786,36.91883,14.4,680,841,975,2.874375
"439",-120.71516,36.07832,14.4,402,1140,427,2.81880769230769
"440",-120.81787,36.20733,15,400,1124,457,2.94727272727273
"441",-121.55488,36.3713,13.9,618,845,610,2.286375
"442",-121.40859,36.63649,13.8,432,863,701,3.1623
"443",-121.70974,37.0011,15.1,806,829,396,2.711
"444",-76.97282,37.15895,14.7,1139,216,30,10.0366666666667
"445",-76.86429,37.38399,14.6,1135,230,30,7.73983333333333
"446",-76.73764,37.6088,14.2,1113,248,30,8.0275
"447",-77.59822,37.10386,14,1109,297,91,8.76557142857143
"448",-77.16318,37.36082,14.7,1099,275,30,6.4062
"449",-77.46568,37.31932,14.4,1085,275,30,10.8239166666667
"450",-77.78519,37.30119,13.6,1084,318,91,6.958875
"451",-77.85518,37.71486,13.3,1028,336,91,5.9013
"452",-77.24804,37.77946,13.5,1078,280,30,6.8775
"453",-77.54558,37.75247,13.4,1054,303,30,7.06977777777777
"454",-77.72054,37.94854,13.3,1050,317,91,6.6125
"455",-78.08144,37.27691,13.6,1091,310,152,4.98190909090909
"456",-78.57096,37.4394,13.4,1092,281,213,6.77166666666667
"457",-78.97856,37.82969,12.5,1216,173,457,6.8035
"458",-78.35218,37.89759,13.3,1051,294,152,6.31333333333333
"459",-79.01633,37.18054,13.4,1079,314,152,4.32621428571428
"460",-79.31058,37.1447,13.5,1070,308,213,6.20285714285714
"461",-79.10489,37.21945,13.4,1078,291,213,9.0931875
"462",-79.83717,37.3058,12,1144,169,640,9.42799999999999
"463",-79.08583,37.58786,13.2,1117,257,274,7.08
"464",-79.7007,37.54474,13,1069,300,335,5.40665
"465",-79.59846,37.7672,12.1,1064,291,396,7.49166666666667
"466",-79.46764,37.98863,11.6,1076,275,457,5.4
"467",-80.23053,37.03231,11,1106,186,792,10.0991666666667
"468",-80.01983,37.49618,11.6,1075,214,732,6.98507142857143
"469",-80.32346,37.45848,10.9,1031,238,701,5.2745
"470",-80.83454,37.61952,11.1,956,263,624,6.394625
"471",-80.96135,37.52829,11,971,224,750,7.83394444444444
"472",-80.21425,37.69394,10.5,1002,253,701,14.1675
"473",-80.52508,37.78574,10.5,1002,240,796,5.53733333333333
"474",-80.85938,37.7429,10.1,1005,191,871,6.86822727272727
"475",-80.10381,37.91514,9.8,1042,211,823,7.064
"476",-81.04032,37.1625,10.9,976,273,701,3.84061111111111
"477",-81.6768,37.2166,11,1132,167,717,6.11625
"478",-81.23695,37.34798,11.1,951,243,719,7.92
"479",-81.86213,37.26394,11.2,1161,167,610,5.821
"480",-81.66907,37.50623,11.3,1123,188,624,4.454125
"481",-81.88068,37.4107,12.3,1093,257,401,4.57438888888889
"482",-81.13865,37.58558,9.9,1128,89,946,5.13736363636363
"483",-81.47001,37.68023,11.4,1201,143,560,9.95442857142857
"484",-81.69817,37.74075,11.6,1204,146,533,6.09291666666667
"485",-81.76053,37.65893,12,1159,187,411,5.85011538461538
"486",-81.02346,37.80275,10.9,1068,172,468,8.09958333333333
"487",-81.05057,37.94266,11,1167,113,659,5.36294444444444
"488",-81.19108,37.98398,11,1136,144,640,8.315625
"489",-81.3661,37.89244,11.1,1223,106,552,6.45875
"490",-81.83086,37.9162,12.3,1164,179,381,8.53655555555555
"491",-82.15363,37.87404,12.1,1179,188,377,8.52645
"492",-86.96031,37.98887,13.2,1158,254,112,14.616
"493",-103.13612,37.53201,11.1,372,833,1544,0.58
"494",-103.31421,37.52144,11.3,389,818,1525,0.295
"495",-104.44991,37.12025,7.8,504,484,2296,3.1746
"496",-104.73299,37.02124,8.5,477,578,2207,3.19841666666667
"497",-104.70003,37.26482,8.3,496,524,2251,0.7942
"498",-104.71462,37.41213,8.5,500,538,2176,4.17866666666667
"499",-105.31664,37.4339,4.9,416,526,2725,0.817428571428571
"500",-105.231,37.67445,5.3,380,512,2636,4.43033333333333
"501",-105.44922,37.69718,2.9,540,325,3046,3.39816666666667
"502",-106.46078,37.04031,1.5,994,241,3203,1.14
"503",-106.93641,37.00553,6.4,499,619,2260,0.6875625
"504",-106.32392,37.13132,2.4,747,286,3034,4.58859999999999
"505",-106.30221,37.37828,3,488,462,2717,3.05
"506",-106.59882,37.89837,0.5,1102,151,3437,1.025
"507",-107.13134,37.05192,8,400,776,2010,4.59293749999999
"508",-107.64993,37.3249,6.4,653,495,2331,4.17391666666667
"509",-107.91154,37.46452,4.3,799,350,2768,3.8459375
"510",-107.09193,37.54237,1,1176,160,3423,0.897777777777778
"511",-107.38202,37.5689,2.5,698,305,2878,5.49428571428571
"512",-107.97645,37.58383,3.2,787,350,2850,2.49181818181818
"513",-108.04953,37.81998,1.7,873,253,3043,1.616
"514",-107.67631,37.9154,0.5,986,217,3312,3.055
"515",-108.46731,37.23527,8.9,504,577,2253,3.3675
"516",-108.74587,37.24929,9.3,416,679,2107,3.152
"517",-108.15256,37.59925,4,686,385,2742,3.7615625
"518",-108.56772,37.607,6.4,573,499,2459,3.877875
"519",-109.93774,37.2991,10.5,251,835,1967,3.1184
"520",-109.80995,37.39794,11,254,911,1794,3.8775
"521",-109.64588,37.62951,11.2,287,909,1700,2.61516666666667
"522",-109.52514,37.76203,7.2,458,587,2236,1.245
"523",-109.74822,37.8982,7.2,489,443,2608,1.18
"524",-110.84227,37.94738,8.4,339,654,2199,6.79
"525",-111.45609,37.54153,10.5,238,927,1726,3.9075
"526",-111.69312,37.58767,7,342,680,2165,4.988
"527",-111.72201,37.66113,7.4,326,700,2179,5.736
"528",-111.9021,37.72348,3.6,614,368,2891,4.04857142857143
"529",-112.7429,37.08202,10.4,431,708,1982,4.66
"530",-112.29865,37.1783,9.8,383,798,1885,5.4696
"531",-112.74795,37.35552,8.2,446,637,2162,5.476
"532",-112.46603,37.43504,7.1,437,655,2170,3.17
"533",-112.18906,37.58729,6.4,346,693,2268,5.852
"534",-113.82751,37.33326,13.7,384,833,1482,7.11
"535",-113.04816,37.43619,5.7,568,500,2430,6.272
"536",-112.97585,37.71222,5.7,548,459,2482,5.22428571428571
"537",-114.72643,37.51817,7.9,449,510,2499,3.73666666666667
"538",-116.20957,37.18348,8.3,368,662,2319,8.37
"539",-119.46084,37.02015,15.2,621,962,701,2.56506666666667
"540",-119.2133,37.15616,6.3,1078,497,2332,6.2775
"541",-119.73245,37.12512,15.8,507,1080,457,4.20333333333333
"542",-119.75788,37.37908,15.4,674,981,702,3.82375
"543",-119.30345,37.52701,8.1,1010,591,2164,0
"544",-119.85703,37.71973,11.6,997,637,1463,3.00107142857143
"545",-119.51884,37.75095,7.2,1104,509,2408,4.185
"546",-119.79408,37.85407,8.7,1087,584,1835,2.99595833333333
"547",-120.03906,37.47903,15.5,723,931,640,3.50495833333333
"548",-120.0617,37.71509,13.7,843,862,884,4.355
"549",-120.15637,37.8141,13.6,951,813,945,2.91785
"550",-120.07569,37.96221,11.1,1040,628,1676,6.696
"551",-120.62838,37.92601,15.8,524,1000,244,2.49625
"552",-121.89378,37.15939,13.9,1266,605,760,4.04816666666667
"553",-121.37977,37.26212,15.1,489,932,762,3.156
"554",-121.65607,37.35388,13.9,587,708,792,2.2634
"555",-75.55273,38.12434,13.9,1092,252,0,5.23116666666667
"556",-75.42389,38.3513,13.6,1140,217,33,4.56264285714286
"557",-75.45636,38.48308,13.5,1120,228,23,7.66654999999999
"558",-75.75255,38.47136,14,1095,241,13,6.57583333333333
"559",-75.20754,38.65181,13.3,1097,194,9,6.77377777777778
"560",-75.28345,38.71172,13.6,1135,207,27,6.63108333333333
"561",-75.80272,38.88488,13.4,1112,228,27,11.9104285714286
"562",-76.98424,38.22112,14,1078,246,30,9.16
"563",-76.22905,38.49777,14,1092,206,0,4.13471428571429
"564",-77.11132,38.00263,13.6,1072,268,30,5.22085714285714
"565",-77.61097,38.16518,13.2,1048,303,91,8.63208333333333
"566",-77.99197,38.5608,13.1,1074,267,152,11.635
"567",-78.84974,38.0571,12.1,1094,236,457,9.9375
"568",-78.74558,38.29606,11.6,1048,241,457,5.83764285714286
"569",-78.516,38.72252,11.4,1016,266,457,8.016
"570",-78.83211,38.82493,9.8,972,211,728,7.49657142857143
"571",-78.37458,38.96308,12.1,932,328,213,14.656
"572",-79.04846,38.8237,10.2,960,236,586,6.1734
"573",-79.82837,38.37836,9.2,1073,232,726,3.36428571428572
"574",-79.12624,38.72143,10.5,941,266,546,4.40041666666667
"575",-79.13397,38.66184,8.7,1084,120,928,6.01771428571428
"576",-79.44512,38.62806,8.4,1020,179,859,7.352
"577",-79.77215,38.75182,6.8,1382,0,1226,8.11649999999999
"578",-79.15962,38.80797,9.7,995,208,755,4.58323333333333
"579",-79.64806,38.82813,7.2,1308,25,1110,8.25859090909091
"580",-79.95585,38.78547,8.7,1312,35,869,6.21965625
"581",-79.33824,38.99622,6.9,1246,38,1167,10.8441875
"582",-79.68853,38.94716,7.2,1416,0,1131,9.304
"583",-80.10691,38.0605,9.2,1143,123,1019,7.57584615384615
